id_ticket,fecha,turno,id_plato,cantidad,nombre_plato,categoria
T-16359,2024-04-15,Cena,P-15,1,Cerveza Artesana,Bebida
T-10225,2024-04-06,Comida,P-14,1,Tortilla de Patatas,Entrante
T-10964,2025-01-28,Comida,P-20,3,Paella de Marisco,Principal
T-15170,2025-01-13,Cena,P-03,4,Pasta Carbonara IA,Principal
T-11117,2024-10-21,Cena,P-19,1,Entrecot Ternera,Principal
T-17823,2024-12-23,Cena,P-15,2,Cerveza Artesana,Bebida
T-16518,2024-10-07,Cena,P-21,1,Cafe Solo,Bebida
T-17271,2025-05-27,Cena,P-10,3,Solomillo Iberico,Principal
T-17046,2024-03-14,Cena,P-20,4,Paella de Marisco,Principal
T-12688,2024-02-25,Comida,P-13,3,Bacalao al Horno,Principal
T-11978,2025-04-15,Cena,P-07,1,Pizza Margarita,Principal
T-13999,2024-03-21,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-15342,2025-07-27,Cena,P-19,3,Entrecot Ternera,Principal
T-11865,2024-09-17,Cena,P-04,2,Tarta de Queso Casera,Postre
T-16834,2024-04-13,Comida,P-22,1,Te Verde,Bebida
T-14796,2024-08-28,Comida,P-05,4,Refresco Cola,Bebida
T-17920,2025-02-01,Cena,P-17,4,Brownie con Helado,Postre
T-15284,2024-04-17,Comida,P-19,1,Entrecot Ternera,Principal
T-16709,2024-10-30,Cena,P-20,3,Paella de Marisco,Principal
T-14079,2025-12-02,Cena,P-01,2,Hamburguesa Smart,Principal
T-14216,2024-04-12,Comida,P-16,1,Agua Mineral,Bebida
T-16128,2025-04-25,Cena,P-09,3,Gazpacho Andaluz,Entrante
T-12926,2025-08-03,Comida,P-14,4,Tortilla de Patatas,Entrante
T-12250,2024-06-20,Cena,P-21,1,Cafe Solo,Bebida
T-16246,2025-06-17,Comida,P-24,3,Nuggets de Pollo,Principal
T-17245,2025-06-09,Comida,P-20,2,Paella de Marisco,Principal
T-10680,2024-04-05,Cena,P-08,1,Croquetas de Jamon,Entrante
T-11843,2024-08-18,Cena,P-01,2,Hamburguesa Smart,Principal
T-16917,2025-02-24,Cena,P-17,3,Brownie con Helado,Postre
T-11872,2024-05-06,Comida,P-01,2,Hamburguesa Smart,Principal
T-11038,2024-06-03,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-12319,2024-10-20,Cena,P-19,4,Entrecot Ternera,Principal
T-14228,2025-04-30,Cena,P-07,3,Pizza Margarita,Principal
T-17965,2025-07-05,Cena,P-04,4,Tarta de Queso Casera,Postre
T-15830,2024-11-26,Cena,P-07,1,Pizza Margarita,Principal
T-10968,2025-10-30,Cena,P-20,4,Paella de Marisco,Principal
T-14393,2025-07-16,Cena,P-04,2,Tarta de Queso Casera,Postre
T-17710,2024-03-13,Comida,P-25,2,Canelones de Carne,Principal
T-14194,2024-09-09,Cena,P-15,3,Cerveza Artesana,Bebida
T-15914,2024-09-04,Comida,P-23,2,Tiramisu de la Casa,Postre
T-14106,2025-02-10,Comida,P-08,4,Croquetas de Jamon,Entrante
T-10803,2024-07-29,Cena,P-25,2,Canelones de Carne,Principal
T-13974,2024-07-24,Comida,P-01,1,Hamburguesa Smart,Principal
T-15497,2025-02-21,Cena,P-17,4,Brownie con Helado,Postre
T-17871,2024-04-11,Comida,P-03,1,Pasta Carbonara IA,Principal
T-11513,2025-10-05,Cena,P-22,2,Te Verde,Bebida
T-12818,2025-02-01,Cena,P-08,1,Croquetas de Jamon,Entrante
T-14490,2025-09-20,Comida,P-23,1,Tiramisu de la Casa,Postre
T-16774,2025-05-27,Comida,P-07,4,Pizza Margarita,Principal
T-17127,2024-09-18,Cena,P-22,1,Te Verde,Bebida
T-14411,2024-12-06,Comida,P-13,3,Bacalao al Horno,Principal
T-10244,2024-12-06,Comida,P-12,4,Risotto de Setas,Principal
T-13544,2024-09-23,Comida,P-07,4,Pizza Margarita,Principal
T-14386,2025-10-02,Cena,P-15,1,Cerveza Artesana,Bebida
T-15334,2024-06-22,Cena,P-10,3,Solomillo Iberico,Principal
T-15943,2025-07-26,Comida,P-05,3,Refresco Cola,Bebida
T-17938,2025-12-08,Comida,P-15,4,Cerveza Artesana,Bebida
T-12960,2025-04-05,Comida,P-20,2,Paella de Marisco,Principal
T-15408,2025-09-02,Cena,P-02,2,Ensalada Cesar,Entrante
T-17466,2025-04-01,Cena,P-14,4,Tortilla de Patatas,Entrante
T-14340,2025-11-08,Comida,P-21,1,Cafe Solo,Bebida
T-17070,2024-12-20,Comida,P-08,1,Croquetas de Jamon,Entrante
T-11147,2025-05-27,Cena,P-02,1,Ensalada Cesar,Entrante
T-12956,2024-05-18,Comida,P-14,4,Tortilla de Patatas,Entrante
T-14734,2024-05-23,Cena,P-20,4,Paella de Marisco,Principal
T-14302,2024-09-03,Cena,P-13,2,Bacalao al Horno,Principal
T-16288,2024-04-19,Cena,P-24,4,Nuggets de Pollo,Principal
T-13335,2025-10-01,Cena,P-04,2,Tarta de Queso Casera,Postre
T-13569,2025-09-28,Cena,P-20,4,Paella de Marisco,Principal
T-16402,2025-03-23,Cena,P-14,2,Tortilla de Patatas,Entrante
T-13017,2024-11-11,Comida,P-14,2,Tortilla de Patatas,Entrante
T-10529,2025-05-16,Comida,P-19,4,Entrecot Ternera,Principal
T-10126,2024-11-22,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-10817,2024-06-04,Cena,P-21,3,Cafe Solo,Bebida
T-14295,2025-09-16,Cena,P-07,4,Pizza Margarita,Principal
T-12686,2024-05-28,Cena,P-20,3,Paella de Marisco,Principal
T-10259,2024-07-17,Comida,P-22,4,Te Verde,Bebida
T-14558,2024-01-04,Cena,P-05,1,Refresco Cola,Bebida
T-13794,2025-06-17,Cena,P-06,2,Vino Tinto Copa,Bebida
T-14722,2025-07-07,Comida,P-19,2,Entrecot Ternera,Principal
T-10451,2025-10-11,Cena,P-17,2,Brownie con Helado,Postre
T-17581,2024-03-31,Cena,P-21,1,Cafe Solo,Bebida
T-12521,2024-03-08,Cena,P-02,1,Ensalada Cesar,Entrante
T-17535,2025-02-11,Comida,P-16,3,Agua Mineral,Bebida
T-10578,2024-03-14,Comida,P-17,2,Brownie con Helado,Postre
T-10739,2025-03-18,Cena,P-19,3,Entrecot Ternera,Principal
T-13753,2024-03-17,Cena,P-05,3,Refresco Cola,Bebida
T-13408,2025-04-26,Comida,P-03,4,Pasta Carbonara IA,Principal
T-13663,2025-09-07,Cena,P-08,2,Croquetas de Jamon,Entrante
T-10103,2025-03-17,Cena,P-20,2,Paella de Marisco,Principal
T-16532,2025-09-14,Cena,P-03,4,Pasta Carbonara IA,Principal
T-16087,2025-09-18,Cena,P-16,2,Agua Mineral,Bebida
T-16648,2024-12-01,Cena,P-25,4,Canelones de Carne,Principal
T-13281,2024-07-08,Comida,P-15,4,Cerveza Artesana,Bebida
T-10544,2024-09-26,Cena,P-25,1,Canelones de Carne,Principal
T-12174,2024-10-17,Comida,P-06,4,Vino Tinto Copa,Bebida
T-17428,2024-12-10,Comida,P-12,4,Risotto de Setas,Principal
T-16150,2024-08-05,Comida,P-03,2,Pasta Carbonara IA,Principal
T-13649,2025-12-01,Cena,P-24,1,Nuggets de Pollo,Principal
T-17335,2025-03-07,Cena,P-10,3,Solomillo Iberico,Principal
T-15006,2025-03-04,Comida,P-10,3,Solomillo Iberico,Principal
T-16046,2025-04-01,Comida,P-24,2,Nuggets de Pollo,Principal
T-17846,2025-08-14,Comida,P-09,3,Gazpacho Andaluz,Entrante
T-14294,2024-08-02,Comida,P-24,4,Nuggets de Pollo,Principal
T-14044,2024-04-22,Comida,P-16,1,Agua Mineral,Bebida
T-14260,2024-10-28,Cena,P-07,1,Pizza Margarita,Principal
T-15475,2025-10-09,Cena,P-24,1,Nuggets de Pollo,Principal
T-15602,2024-03-26,Comida,P-10,4,Solomillo Iberico,Principal
T-15294,2025-02-09,Cena,P-11,2,Salmon a la Plancha,Principal
T-11225,2025-03-20,Cena,P-04,3,Tarta de Queso Casera,Postre
T-17448,2025-02-17,Comida,P-11,3,Salmon a la Plancha,Principal
T-15360,2024-12-10,Cena,P-16,1,Agua Mineral,Bebida
T-14441,2025-11-04,Cena,P-15,2,Cerveza Artesana,Bebida
T-17272,2024-06-30,Comida,P-07,1,Pizza Margarita,Principal
T-17013,2024-06-07,Comida,P-01,4,Hamburguesa Smart,Principal
T-10135,2024-04-15,Cena,P-08,3,Croquetas de Jamon,Entrante
T-16770,2024-12-23,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-15398,2025-11-27,Comida,P-17,4,Brownie con Helado,Postre
T-14364,2025-09-06,Comida,P-03,4,Pasta Carbonara IA,Principal
T-10584,2024-02-22,Cena,P-06,4,Vino Tinto Copa,Bebida
T-13833,2024-10-06,Cena,P-17,2,Brownie con Helado,Postre
T-14725,2024-02-01,Comida,P-10,3,Solomillo Iberico,Principal
T-10354,2025-11-20,Comida,P-16,4,Agua Mineral,Bebida
T-13661,2024-12-05,Cena,P-16,1,Agua Mineral,Bebida
T-12521,2024-05-05,Cena,P-04,2,Tarta de Queso Casera,Postre
T-14753,2024-05-01,Comida,P-25,3,Canelones de Carne,Principal
T-13411,2025-10-02,Cena,P-15,1,Cerveza Artesana,Bebida
T-14837,2024-08-26,Comida,P-23,1,Tiramisu de la Casa,Postre
T-15925,2025-11-28,Comida,P-06,1,Vino Tinto Copa,Bebida
T-15088,2025-02-15,Cena,P-02,1,Ensalada Cesar,Entrante
T-14582,2024-09-26,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-16374,2024-02-15,Comida,P-10,2,Solomillo Iberico,Principal
T-16687,2024-06-05,Comida,P-20,2,Paella de Marisco,Principal
T-10612,2024-12-06,Cena,P-10,3,Solomillo Iberico,Principal
T-17576,2025-02-10,Cena,P-20,3,Paella de Marisco,Principal
T-10150,2024-01-13,Cena,P-14,4,Tortilla de Patatas,Entrante
T-16708,2025-11-24,Cena,P-14,1,Tortilla de Patatas,Entrante
T-15290,2024-03-14,Comida,P-09,3,Gazpacho Andaluz,Entrante
T-11528,2025-04-23,Cena,P-16,4,Agua Mineral,Bebida
T-14735,2025-05-15,Comida,P-21,1,Cafe Solo,Bebida
T-15273,2024-02-01,Cena,P-09,1,Gazpacho Andaluz,Entrante
T-13919,2024-02-10,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-13067,2025-01-06,Comida,P-03,3,Pasta Carbonara IA,Principal
T-17971,2024-05-19,Cena,P-03,4,Pasta Carbonara IA,Principal
T-14904,2025-07-14,Comida,P-10,1,Solomillo Iberico,Principal
T-10747,2025-07-16,Cena,P-22,2,Te Verde,Bebida
T-13449,2025-08-22,Cena,P-06,1,Vino Tinto Copa,Bebida
T-11713,2025-08-16,Cena,P-14,1,Tortilla de Patatas,Entrante
T-12000,2024-07-27,Comida,P-01,4,Hamburguesa Smart,Principal
T-12149,2024-07-29,Comida,P-25,4,Canelones de Carne,Principal
T-17530,2025-04-23,Cena,P-23,3,Tiramisu de la Casa,Postre
T-14079,2025-07-23,Comida,P-19,1,Entrecot Ternera,Principal
T-11054,2025-04-17,Comida,P-05,1,Refresco Cola,Bebida
T-13493,2024-11-05,Cena,P-24,2,Nuggets de Pollo,Principal
T-14405,2025-08-30,Cena,P-23,3,Tiramisu de la Casa,Postre
T-14680,2024-07-11,Comida,P-02,2,Ensalada Cesar,Entrante
T-17991,2024-08-26,Cena,P-08,4,Croquetas de Jamon,Entrante
T-17882,2024-09-20,Cena,P-23,1,Tiramisu de la Casa,Postre
T-16728,2024-10-12,Cena,P-08,2,Croquetas de Jamon,Entrante
T-12491,2025-03-10,Cena,P-04,4,Tarta de Queso Casera,Postre
T-17640,2024-01-17,Cena,P-12,4,Risotto de Setas,Principal
T-16739,2024-08-14,Cena,P-22,3,Te Verde,Bebida
T-12969,2024-07-23,Comida,P-25,4,Canelones de Carne,Principal
T-11419,2024-06-02,Cena,P-17,2,Brownie con Helado,Postre
T-17471,2025-10-24,Cena,P-08,3,Croquetas de Jamon,Entrante
T-10554,2025-01-28,Cena,P-21,2,Cafe Solo,Bebida
T-13700,2024-04-12,Cena,P-24,3,Nuggets de Pollo,Principal
T-11238,2024-06-20,Cena,P-10,1,Solomillo Iberico,Principal
T-17537,2024-03-22,Cena,P-23,4,Tiramisu de la Casa,Postre
T-14132,2024-01-09,Cena,P-23,2,Tiramisu de la Casa,Postre
T-16635,2024-04-24,Cena,P-09,1,Gazpacho Andaluz,Entrante
T-11138,2024-04-01,Comida,P-14,2,Tortilla de Patatas,Entrante
T-13657,2025-08-27,Cena,P-15,3,Cerveza Artesana,Bebida
T-14655,2025-12-14,Cena,P-13,4,Bacalao al Horno,Principal
T-12823,2025-04-18,Comida,P-23,1,Tiramisu de la Casa,Postre
T-12353,2025-10-07,Cena,P-08,1,Croquetas de Jamon,Entrante
T-15095,2025-10-02,Comida,P-06,2,Vino Tinto Copa,Bebida
T-12176,2025-10-23,Cena,P-10,4,Solomillo Iberico,Principal
T-16740,2025-07-10,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-12931,2025-03-06,Cena,P-25,3,Canelones de Carne,Principal
T-14937,2025-01-11,Cena,P-14,3,Tortilla de Patatas,Entrante
T-17525,2024-02-20,Cena,P-05,2,Refresco Cola,Bebida
T-12084,2025-09-04,Comida,P-24,3,Nuggets de Pollo,Principal
T-12063,2025-10-04,Cena,P-11,1,Salmon a la Plancha,Principal
T-12291,2024-02-24,Comida,P-10,2,Solomillo Iberico,Principal
T-12376,2024-12-06,Comida,P-12,4,Risotto de Setas,Principal
T-17191,2024-10-27,Cena,P-22,4,Te Verde,Bebida
T-11186,2024-10-01,Cena,P-23,2,Tiramisu de la Casa,Postre
T-14501,2025-03-05,Cena,P-12,1,Risotto de Setas,Principal
T-12248,2025-08-20,Comida,P-17,4,Brownie con Helado,Postre
T-10062,2024-07-03,Comida,P-12,1,Risotto de Setas,Principal
T-10207,2025-05-11,Comida,P-02,2,Ensalada Cesar,Entrante
T-17025,2025-09-22,Cena,P-01,3,Hamburguesa Smart,Principal
T-16170,2024-06-25,Comida,P-19,3,Entrecot Ternera,Principal
T-16724,2025-04-05,Cena,P-10,2,Solomillo Iberico,Principal
T-12168,2025-03-19,Comida,P-20,1,Paella de Marisco,Principal
T-14670,2024-11-05,Cena,P-02,2,Ensalada Cesar,Entrante
T-14397,2025-11-02,Comida,P-02,3,Ensalada Cesar,Entrante
T-14868,2024-01-24,Comida,P-14,2,Tortilla de Patatas,Entrante
T-16624,2024-08-18,Cena,P-03,4,Pasta Carbonara IA,Principal
T-12601,2025-01-14,Cena,P-04,2,Tarta de Queso Casera,Postre
T-13362,2025-09-16,Cena,P-12,2,Risotto de Setas,Principal
T-13857,2025-05-12,Cena,P-06,1,Vino Tinto Copa,Bebida
T-16247,2025-02-27,Comida,P-15,2,Cerveza Artesana,Bebida
T-14379,2025-06-07,Comida,P-04,4,Tarta de Queso Casera,Postre
T-17455,2024-05-15,Cena,P-09,3,Gazpacho Andaluz,Entrante
T-13302,2025-01-09,Cena,P-06,4,Vino Tinto Copa,Bebida
T-17192,2025-10-17,Cena,P-21,4,Cafe Solo,Bebida
T-10067,2024-04-17,Cena,P-07,1,Pizza Margarita,Principal
T-15327,2025-02-11,Cena,P-22,4,Te Verde,Bebida
T-10975,2024-07-13,Cena,P-08,4,Croquetas de Jamon,Entrante
T-12348,2024-07-15,Cena,P-23,4,Tiramisu de la Casa,Postre
T-12432,2025-02-22,Cena,P-04,1,Tarta de Queso Casera,Postre
T-15749,2024-01-15,Cena,P-03,3,Pasta Carbonara IA,Principal
T-16484,2025-11-09,Cena,P-11,4,Salmon a la Plancha,Principal
T-12244,2024-04-21,Comida,P-14,3,Tortilla de Patatas,Entrante
T-11977,2025-06-14,Cena,P-12,2,Risotto de Setas,Principal
T-13599,2025-10-07,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-10078,2025-05-09,Comida,P-06,1,Vino Tinto Copa,Bebida
T-16101,2024-01-05,Cena,P-06,1,Vino Tinto Copa,Bebida
T-14414,2024-10-15,Cena,P-07,4,Pizza Margarita,Principal
T-13971,2025-02-25,Comida,P-19,1,Entrecot Ternera,Principal
T-12518,2025-03-25,Cena,P-03,1,Pasta Carbonara IA,Principal
T-13974,2024-07-08,Comida,P-12,1,Risotto de Setas,Principal
T-15431,2025-03-25,Comida,P-01,4,Hamburguesa Smart,Principal
T-14111,2025-11-07,Comida,P-03,1,Pasta Carbonara IA,Principal
T-12685,2025-02-12,Comida,P-25,3,Canelones de Carne,Principal
T-10035,2024-11-13,Cena,P-20,3,Paella de Marisco,Principal
T-12481,2024-11-28,Cena,P-02,4,Ensalada Cesar,Entrante
T-14675,2024-02-13,Cena,P-12,2,Risotto de Setas,Principal
T-14723,2024-06-15,Cena,P-10,2,Solomillo Iberico,Principal
T-11527,2025-02-24,Comida,P-02,2,Ensalada Cesar,Entrante
T-14764,2025-10-17,Cena,P-07,2,Pizza Margarita,Principal
T-11768,2024-04-28,Cena,P-11,4,Salmon a la Plancha,Principal
T-13462,2024-07-13,Cena,P-08,4,Croquetas de Jamon,Entrante
T-15395,2025-10-07,Cena,P-21,3,Cafe Solo,Bebida
T-11909,2025-09-10,Comida,P-24,2,Nuggets de Pollo,Principal
T-12070,2025-01-09,Cena,P-06,1,Vino Tinto Copa,Bebida
T-15391,2024-09-01,Comida,P-08,2,Croquetas de Jamon,Entrante
T-13818,2025-09-08,Cena,P-06,2,Vino Tinto Copa,Bebida
T-10595,2024-02-16,Comida,P-22,4,Te Verde,Bebida
T-13816,2025-12-09,Comida,P-03,1,Pasta Carbonara IA,Principal
T-15868,2024-10-06,Cena,P-17,1,Brownie con Helado,Postre
T-11305,2024-05-18,Comida,P-14,4,Tortilla de Patatas,Entrante
T-13263,2025-10-25,Cena,P-25,2,Canelones de Carne,Principal
T-10394,2025-01-02,Cena,P-19,3,Entrecot Ternera,Principal
T-10525,2024-02-14,Cena,P-21,3,Cafe Solo,Bebida
T-15860,2025-02-23,Comida,P-15,3,Cerveza Artesana,Bebida
T-16155,2025-02-05,Comida,P-06,3,Vino Tinto Copa,Bebida
T-13791,2025-01-23,Cena,P-14,4,Tortilla de Patatas,Entrante
T-16813,2025-02-26,Comida,P-02,1,Ensalada Cesar,Entrante
T-17050,2024-10-15,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-13375,2024-05-01,Cena,P-21,4,Cafe Solo,Bebida
T-14542,2024-07-31,Comida,P-23,3,Tiramisu de la Casa,Postre
T-14748,2024-06-17,Comida,P-19,2,Entrecot Ternera,Principal
T-10009,2025-12-16,Comida,P-16,3,Agua Mineral,Bebida
T-11935,2024-09-29,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-14114,2024-04-13,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-12707,2024-07-20,Comida,P-05,2,Refresco Cola,Bebida
T-12174,2025-05-12,Comida,P-03,2,Pasta Carbonara IA,Principal
T-14387,2024-08-07,Comida,P-03,4,Pasta Carbonara IA,Principal
T-13676,2024-04-08,Cena,P-19,1,Entrecot Ternera,Principal
T-14346,2024-06-22,Comida,P-20,1,Paella de Marisco,Principal
T-11506,2024-01-25,Cena,P-24,2,Nuggets de Pollo,Principal
T-11742,2025-09-09,Comida,P-23,4,Tiramisu de la Casa,Postre
T-13988,2024-02-15,Cena,P-06,2,Vino Tinto Copa,Bebida
T-15504,2024-01-08,Cena,P-19,2,Entrecot Ternera,Principal
T-10746,2025-09-12,Cena,P-06,2,Vino Tinto Copa,Bebida
T-11823,2024-04-17,Cena,P-07,1,Pizza Margarita,Principal
T-13352,2025-06-24,Comida,P-15,2,Cerveza Artesana,Bebida
T-15281,2025-01-01,Cena,P-15,3,Cerveza Artesana,Bebida
T-10882,2024-05-20,Comida,P-01,1,Hamburguesa Smart,Principal
T-11081,2024-02-24,Cena,P-21,3,Cafe Solo,Bebida
T-10521,2025-04-24,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-16961,2024-01-30,Comida,P-05,4,Refresco Cola,Bebida
T-14419,2025-07-18,Cena,P-15,4,Cerveza Artesana,Bebida
T-16468,2025-03-01,Cena,P-25,3,Canelones de Carne,Principal
T-17118,2024-12-30,Comida,P-02,3,Ensalada Cesar,Entrante
T-15482,2025-03-25,Cena,P-08,1,Croquetas de Jamon,Entrante
T-10837,2024-06-08,Cena,P-11,3,Salmon a la Plancha,Principal
T-14859,2025-10-31,Comida,P-25,1,Canelones de Carne,Principal
T-12558,2024-12-16,Comida,P-19,3,Entrecot Ternera,Principal
T-15490,2024-12-26,Cena,P-14,2,Tortilla de Patatas,Entrante
T-10209,2024-10-04,Comida,P-22,2,Te Verde,Bebida
T-15179,2025-02-05,Comida,P-14,4,Tortilla de Patatas,Entrante
T-17606,2024-05-23,Cena,P-22,3,Te Verde,Bebida
T-17291,2025-11-04,Cena,P-21,3,Cafe Solo,Bebida
T-10677,2025-07-22,Cena,P-10,2,Solomillo Iberico,Principal
T-17496,2024-03-22,Comida,P-13,2,Bacalao al Horno,Principal
T-12349,2024-01-06,Cena,P-15,2,Cerveza Artesana,Bebida
T-12647,2025-07-17,Cena,P-10,3,Solomillo Iberico,Principal
T-14413,2024-11-19,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-14043,2025-04-11,Cena,P-13,2,Bacalao al Horno,Principal
T-10009,2025-03-11,Comida,P-15,1,Cerveza Artesana,Bebida
T-16060,2024-03-25,Cena,P-21,4,Cafe Solo,Bebida
T-14683,2025-06-06,Cena,P-17,3,Brownie con Helado,Postre
T-15379,2025-06-09,Comida,P-21,3,Cafe Solo,Bebida
T-17186,2024-02-02,Cena,P-10,2,Solomillo Iberico,Principal
T-12157,2024-04-15,Cena,P-12,4,Risotto de Setas,Principal
T-11839,2025-09-05,Cena,P-14,2,Tortilla de Patatas,Entrante
T-15705,2025-10-01,Comida,P-08,3,Croquetas de Jamon,Entrante
T-15651,2024-04-08,Cena,P-01,2,Hamburguesa Smart,Principal
T-12012,2025-04-07,Cena,P-19,3,Entrecot Ternera,Principal
T-10650,2024-11-30,Comida,P-25,1,Canelones de Carne,Principal
T-17440,2025-03-06,Cena,P-11,3,Salmon a la Plancha,Principal
T-17021,2025-12-19,Comida,P-18,1,Ensaladilla Rusa,Entrante
T-12154,2025-12-01,Comida,P-06,1,Vino Tinto Copa,Bebida
T-15347,2025-01-18,Comida,P-04,3,Tarta de Queso Casera,Postre
T-15684,2025-03-06,Comida,P-15,4,Cerveza Artesana,Bebida
T-17427,2024-02-26,Comida,P-01,2,Hamburguesa Smart,Principal
T-14509,2024-02-15,Cena,P-13,3,Bacalao al Horno,Principal
T-12089,2025-05-26,Comida,P-03,4,Pasta Carbonara IA,Principal
T-10763,2025-06-05,Cena,P-07,4,Pizza Margarita,Principal
T-17807,2024-08-02,Cena,P-09,3,Gazpacho Andaluz,Entrante
T-13512,2025-03-27,Cena,P-10,1,Solomillo Iberico,Principal
T-10654,2025-05-27,Comida,P-25,4,Canelones de Carne,Principal
T-10466,2024-02-08,Cena,P-05,3,Refresco Cola,Bebida
T-12776,2024-01-28,Cena,P-22,2,Te Verde,Bebida
T-14493,2025-11-04,Cena,P-11,2,Salmon a la Plancha,Principal
T-14063,2025-07-15,Comida,P-19,2,Entrecot Ternera,Principal
T-11805,2024-06-24,Comida,P-13,1,Bacalao al Horno,Principal
T-13199,2024-06-05,Cena,P-02,3,Ensalada Cesar,Entrante
T-12445,2025-06-26,Cena,P-13,3,Bacalao al Horno,Principal
T-11069,2024-11-09,Comida,P-10,1,Solomillo Iberico,Principal
T-11480,2025-02-09,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-16077,2025-04-17,Cena,P-15,3,Cerveza Artesana,Bebida
T-15971,2025-01-20,Cena,P-11,2,Salmon a la Plancha,Principal
T-13431,2025-09-12,Comida,P-21,4,Cafe Solo,Bebida
T-17684,2024-01-16,Cena,P-23,3,Tiramisu de la Casa,Postre
T-17130,2024-08-12,Cena,P-19,2,Entrecot Ternera,Principal
T-10236,2025-06-22,Cena,P-21,2,Cafe Solo,Bebida
T-16995,2024-11-01,Cena,P-19,3,Entrecot Ternera,Principal
T-11236,2024-02-14,Cena,P-07,4,Pizza Margarita,Principal
T-13625,2025-12-20,Comida,P-03,2,Pasta Carbonara IA,Principal
T-17530,2024-06-03,Comida,P-24,1,Nuggets de Pollo,Principal
T-15408,2025-03-25,Cena,P-06,2,Vino Tinto Copa,Bebida
T-16791,2024-03-19,Comida,P-12,4,Risotto de Setas,Principal
T-10913,2024-10-12,Cena,P-09,4,Gazpacho Andaluz,Entrante
T-14413,2024-01-12,Comida,P-07,3,Pizza Margarita,Principal
T-16864,2025-11-29,Cena,P-04,4,Tarta de Queso Casera,Postre
T-17304,2024-10-01,Comida,P-24,4,Nuggets de Pollo,Principal
T-14689,2024-12-17,Cena,P-02,3,Ensalada Cesar,Entrante
T-16785,2024-11-07,Cena,P-05,1,Refresco Cola,Bebida
T-17772,2025-06-14,Cena,P-11,1,Salmon a la Plancha,Principal
T-10595,2024-05-08,Cena,P-08,4,Croquetas de Jamon,Entrante
T-11617,2025-03-02,Comida,P-10,2,Solomillo Iberico,Principal
T-16309,2025-05-17,Cena,P-14,3,Tortilla de Patatas,Entrante
T-10413,2025-12-15,Cena,P-04,2,Tarta de Queso Casera,Postre
T-11683,2024-05-16,Cena,P-12,3,Risotto de Setas,Principal
T-13964,2024-07-07,Cena,P-10,2,Solomillo Iberico,Principal
T-12772,2025-02-25,Comida,P-06,2,Vino Tinto Copa,Bebida
T-12541,2025-08-18,Cena,P-13,4,Bacalao al Horno,Principal
T-14794,2024-07-15,Comida,P-23,3,Tiramisu de la Casa,Postre
T-17886,2024-11-09,Cena,P-06,2,Vino Tinto Copa,Bebida
T-13064,2025-02-10,Cena,P-20,1,Paella de Marisco,Principal
T-17663,2024-08-05,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-14098,2025-04-19,Cena,P-25,2,Canelones de Carne,Principal
T-17097,2025-01-06,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-17157,2025-12-14,Cena,P-22,2,Te Verde,Bebida
T-17405,2025-03-27,Cena,P-05,3,Refresco Cola,Bebida
T-10388,2025-07-04,Cena,P-08,4,Croquetas de Jamon,Entrante
T-16254,2024-11-29,Comida,P-22,1,Te Verde,Bebida
T-16677,2025-08-04,Comida,P-01,4,Hamburguesa Smart,Principal
T-13346,2025-10-20,Cena,P-10,1,Solomillo Iberico,Principal
T-11872,2025-08-27,Comida,P-14,4,Tortilla de Patatas,Entrante
T-10219,2024-12-20,Cena,P-04,1,Tarta de Queso Casera,Postre
T-17645,2024-06-24,Cena,P-23,2,Tiramisu de la Casa,Postre
T-10026,2024-06-29,Cena,P-10,1,Solomillo Iberico,Principal
T-12121,2024-04-15,Cena,P-23,3,Tiramisu de la Casa,Postre
T-12787,2024-08-09,Cena,P-25,4,Canelones de Carne,Principal
T-12446,2024-01-11,Comida,P-10,4,Solomillo Iberico,Principal
T-15406,2024-12-29,Cena,P-07,2,Pizza Margarita,Principal
T-10995,2025-11-03,Comida,P-03,3,Pasta Carbonara IA,Principal
T-11634,2024-07-15,Comida,P-11,1,Salmon a la Plancha,Principal
T-15110,2024-02-26,Cena,P-17,3,Brownie con Helado,Postre
T-11442,2025-08-27,Comida,P-20,2,Paella de Marisco,Principal
T-11092,2025-03-09,Comida,P-23,1,Tiramisu de la Casa,Postre
T-13755,2025-12-04,Comida,P-20,4,Paella de Marisco,Principal
T-16749,2024-12-19,Cena,P-10,1,Solomillo Iberico,Principal
T-11800,2025-11-29,Cena,P-16,4,Agua Mineral,Bebida
T-17837,2025-11-10,Comida,P-13,1,Bacalao al Horno,Principal
T-10134,2024-01-26,Comida,P-10,2,Solomillo Iberico,Principal
